Filename, Records (Actual), Labeled Size, DataType, ParameterSet, Pivot Type, KStop, InsertionSort, Time(nS), Time(uS), Time(mS), Final Check Result, User Generated Data, GaussianSequential, Presorted sample [1:30], Sorted sample [1:30], Path, Full Path
rev25-ug.dat, 25, 25, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 21700, 21, 0.02, true, true, true,  (0)883510 850069 833001 799653 735316 (5)716111 706391 666220 629677 546836 (10)529254 511186 474805 440036 431900 (15)422379 400359 343878 322855 250900 (20)202612 153458 128009 88260 42781,  (0)42781 88260 128009 153458 202612 (5)250900 322855 343878 400359 422379 (10)431900 440036 474805 511186 529254 (15)546836 629677 666220 706391 716111 (20)735316 799653 833001 850069 883510, res\custom\rev25-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev25-ug.dat
rev25-ug.dat, 25, 25, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 10800, 10, 0.01, true, true, true,  (0)883510 850069 833001 799653 735316 (5)716111 706391 666220 629677 546836 (10)529254 511186 474805 440036 431900 (15)422379 400359 343878 322855 250900 (20)202612 153458 128009 88260 42781,  (0)42781 88260 128009 153458 202612 (5)250900 322855 343878 400359 422379 (10)431900 440036 474805 511186 529254 (15)546836 629677 666220 706391 716111 (20)735316 799653 833001 850069 883510, res\custom\rev25-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev25-ug.dat
rev25-ug.dat, 25, 25, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 10400, 10, 0.01, true, true, true,  (0)883510 850069 833001 799653 735316 (5)716111 706391 666220 629677 546836 (10)529254 511186 474805 440036 431900 (15)422379 400359 343878 322855 250900 (20)202612 153458 128009 88260 42781,  (0)42781 88260 128009 153458 202612 (5)250900 322855 343878 400359 422379 (10)431900 440036 474805 511186 529254 (15)546836 629677 666220 706391 716111 (20)735316 799653 833001 850069 883510, res\custom\rev25-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev25-ug.dat
rev25-ug.dat, 25, 25, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 9400, 9, 0.01, true, true, true,  (0)883510 850069 833001 799653 735316 (5)716111 706391 666220 629677 546836 (10)529254 511186 474805 440036 431900 (15)422379 400359 343878 322855 250900 (20)202612 153458 128009 88260 42781,  (0)42781 88260 128009 153458 202612 (5)250900 322855 343878 400359 422379 (10)431900 440036 474805 511186 529254 (15)546836 629677 666220 706391 716111 (20)735316 799653 833001 850069 883510, res\custom\rev25-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev25-ug.dat
rev2K-u.dat, 1997, 2000, REVERSE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 1365900, 1365, 1.36, true, true, false,  (0)998811 998389 998199 997582 997389 (5)997182 996814 996554 996380 996347 (10)996222 995614 995144 994497 994440 (15)993277 993102 992942 992845 992795 (20)992713 991305 991032 990476 989846 (25)989464 989424 989195 988544 988154 (30)987738,  (0)297 509 734 872 2175 (5)2348 2393 2907 3229 4228 (10)5150 6283 6351 6680 7327 (15)7397 8558 8588 8895 9349 (20)10230 11256 11655 11874 12144 (25)12151 12675 12962 13293 13783 (30)14303, res\custom\rev2K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev2K-u.dat
rev2K-u.dat, 1997, 2000, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 1808700, 1808, 1.81, true, true, false,  (0)998811 998389 998199 997582 997389 (5)997182 996814 996554 996380 996347 (10)996222 995614 995144 994497 994440 (15)993277 993102 992942 992845 992795 (20)992713 991305 991032 990476 989846 (25)989464 989424 989195 988544 988154 (30)987738,  (0)297 509 734 872 2175 (5)2348 2393 2907 3229 4228 (10)5150 6283 6351 6680 7327 (15)7397 8558 8588 8895 9349 (20)10230 11256 11655 11874 12144 (25)12151 12675 12962 13293 13783 (30)14303, res\custom\rev2K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev2K-u.dat
rev2K-u.dat, 1997, 2000, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 1890000, 1890, 1.89, true, true, false,  (0)998811 998389 998199 997582 997389 (5)997182 996814 996554 996380 996347 (10)996222 995614 995144 994497 994440 (15)993277 993102 992942 992845 992795 (20)992713 991305 991032 990476 989846 (25)989464 989424 989195 988544 988154 (30)987738,  (0)297 509 734 872 2175 (5)2348 2393 2907 3229 4228 (10)5150 6283 6351 6680 7327 (15)7397 8558 8588 8895 9349 (20)10230 11256 11655 11874 12144 (25)12151 12675 12962 13293 13783 (30)14303, res\custom\rev2K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev2K-u.dat
rev2K-u.dat, 1997, 2000, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 80200, 80, 0.08, true, true, false,  (0)998811 998389 998199 997582 997389 (5)997182 996814 996554 996380 996347 (10)996222 995614 995144 994497 994440 (15)993277 993102 992942 992845 992795 (20)992713 991305 991032 990476 989846 (25)989464 989424 989195 988544 988154 (30)987738,  (0)297 509 734 872 2175 (5)2348 2393 2907 3229 4228 (10)5150 6283 6351 6680 7327 (15)7397 8558 8588 8895 9349 (20)10230 11256 11655 11874 12144 (25)12151 12675 12962 13293 13783 (30)14303, res\custom\rev2K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev2K-u.dat
rev2K-u.dat, 1997, 2000, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 82200, 82, 0.08, true, true, false,  (0)998811 998389 998199 997582 997389 (5)997182 996814 996554 996380 996347 (10)996222 995614 995144 994497 994440 (15)993277 993102 992942 992845 992795 (20)992713 991305 991032 990476 989846 (25)989464 989424 989195 988544 988154 (30)987738,  (0)297 509 734 872 2175 (5)2348 2393 2907 3229 4228 (10)5150 6283 6351 6680 7327 (15)7397 8558 8588 8895 9349 (20)10230 11256 11655 11874 12144 (25)12151 12675 12962 13293 13783 (30)14303, res\custom\rev2K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev2K-u.dat
rev2K-u.dat, 1997, 2000, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 75600, 75, 0.07, true, true, false,  (0)998811 998389 998199 997582 997389 (5)997182 996814 996554 996380 996347 (10)996222 995614 995144 994497 994440 (15)993277 993102 992942 992845 992795 (20)992713 991305 991032 990476 989846 (25)989464 989424 989195 988544 988154 (30)987738,  (0)297 509 734 872 2175 (5)2348 2393 2907 3229 4228 (10)5150 6283 6351 6680 7327 (15)7397 8558 8588 8895 9349 (20)10230 11256 11655 11874 12144 (25)12151 12675 12962 13293 13783 (30)14303, res\custom\rev2K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev2K-u.dat
rev2K-ug.dat, 2000, 2000, REVERSE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 1324200, 1324, 1.32, false, true, true,  (0)970108 969906 969635 969164 968472 (5)967924 967379 967173 966937 966404 (10)965789 965379 964954 964242 963674 (15)963216 962748 962067 961302 960834 (20)960178 959569 959121 958902 958316 (25)957969 957507 956785 956254 955410 (30)955408,  (0)872 1237 1789 2422 2713 (5)3367 4123 4735 5331 5954 (10)6780 7021 7110 7913 8489 (15)9436 9573 9812 10267 10697 (20)11296 11784 11937 12718 12994 (25)13366 13853 14170 14284 14749 (30)15070, res\custom\rev2K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev2K-ug.dat
rev2K-ug.dat, 2000, 2000, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 1432500, 1432, 1.43, true, true, true,  (0)970108 969906 969635 969164 968472 (5)967924 967379 967173 966937 966404 (10)965789 965379 964954 964242 963674 (15)963216 962748 962067 961302 960834 (20)960178 959569 959121 958902 958316 (25)957969 957507 956785 956254 955410 (30)955408,  (0)872 1237 1789 2422 2713 (5)3367 4123 4735 5331 5954 (10)6780 7021 7110 7913 8489 (15)9436 9573 9812 10267 10697 (20)11296 11784 11937 12718 12994 (25)13366 13853 14170 14284 14749 (30)15070, res\custom\rev2K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev2K-ug.dat
rev2K-ug.dat, 2000, 2000, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 1582000, 1582, 1.58, true, true, true,  (0)970108 969906 969635 969164 968472 (5)967924 967379 967173 966937 966404 (10)965789 965379 964954 964242 963674 (15)963216 962748 962067 961302 960834 (20)960178 959569 959121 958902 958316 (25)957969 957507 956785 956254 955410 (30)955408,  (0)872 1237 1789 2422 2713 (5)3367 4123 4735 5331 5954 (10)6780 7021 7110 7913 8489 (15)9436 9573 9812 10267 10697 (20)11296 11784 11937 12718 12994 (25)13366 13853 14170 14284 14749 (30)15070, res\custom\rev2K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev2K-ug.dat
rev2K-ug.dat, 2000, 2000, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 75800, 75, 0.07, true, true, true,  (0)970108 969906 969635 969164 968472 (5)967924 967379 967173 966937 966404 (10)965789 965379 964954 964242 963674 (15)963216 962748 962067 961302 960834 (20)960178 959569 959121 958902 958316 (25)957969 957507 956785 956254 955410 (30)955408,  (0)872 1237 1789 2422 2713 (5)3367 4123 4735 5331 5954 (10)6780 7021 7110 7913 8489 (15)9436 9573 9812 10267 10697 (20)11296 11784 11937 12718 12994 (25)13366 13853 14170 14284 14749 (30)15070, res\custom\rev2K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev2K-ug.dat
rev2K-ug.dat, 2000, 2000, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 72200, 72, 0.07, true, true, true,  (0)970108 969906 969635 969164 968472 (5)967924 967379 967173 966937 966404 (10)965789 965379 964954 964242 963674 (15)963216 962748 962067 961302 960834 (20)960178 959569 959121 958902 958316 (25)957969 957507 956785 956254 955410 (30)955408,  (0)872 1237 1789 2422 2713 (5)3367 4123 4735 5331 5954 (10)6780 7021 7110 7913 8489 (15)9436 9573 9812 10267 10697 (20)11296 11784 11937 12718 12994 (25)13366 13853 14170 14284 14749 (30)15070, res\custom\rev2K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev2K-ug.dat
rev2K-ug.dat, 2000, 2000, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 79300, 79, 0.08, true, true, true,  (0)970108 969906 969635 969164 968472 (5)967924 967379 967173 966937 966404 (10)965789 965379 964954 964242 963674 (15)963216 962748 962067 961302 960834 (20)960178 959569 959121 958902 958316 (25)957969 957507 956785 956254 955410 (30)955408,  (0)872 1237 1789 2422 2713 (5)3367 4123 4735 5331 5954 (10)6780 7021 7110 7913 8489 (15)9436 9573 9812 10267 10697 (20)11296 11784 11937 12718 12994 (25)13366 13853 14170 14284 14749 (30)15070, res\custom\rev2K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev2K-ug.dat
rev50-u.dat, 50, 50, REVERSE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 14400, 14, 0.01, false, true, false,  (0)975379 951078 890780 827231 825337 (5)824048 821804 808334 798111 780297 (10)775129 754660 712011 700494 692623 (15)591988 570205 554627 553336 543458 (20)517629 514346 504343 487369 481376 (25)445309 430965 381742 380109 375515 (30)369643,  (0)13816 25726 37006 55274 124610 (5)128503 128588 132102 164383 180507 (10)190484 211770 218075 252351 279944 (15)319851 347786 358158 367232 369643 (20)375515 380109 381742 430965 481376 (25)445309 487369 504343 514346 517629 (30)543458, res\custom\rev50-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev50-u.dat
rev50-u.dat, 50, 50, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 29500, 29, 0.03, true, true, false,  (0)975379 951078 890780 827231 825337 (5)824048 821804 808334 798111 780297 (10)775129 754660 712011 700494 692623 (15)591988 570205 554627 553336 543458 (20)517629 514346 504343 487369 481376 (25)445309 430965 381742 380109 375515 (30)369643,  (0)13816 25726 37006 55274 124610 (5)128503 128588 132102 164383 180507 (10)190484 211770 218075 252351 279944 (15)319851 347786 358158 367232 369643 (20)375515 380109 381742 430965 445309 (25)481376 487369 504343 514346 517629 (30)543458, res\custom\rev50-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev50-u.dat
rev50-u.dat, 50, 50, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 22600, 22, 0.02, true, true, false,  (0)975379 951078 890780 827231 825337 (5)824048 821804 808334 798111 780297 (10)775129 754660 712011 700494 692623 (15)591988 570205 554627 553336 543458 (20)517629 514346 504343 487369 481376 (25)445309 430965 381742 380109 375515 (30)369643,  (0)13816 25726 37006 55274 124610 (5)128503 128588 132102 164383 180507 (10)190484 211770 218075 252351 279944 (15)319851 347786 358158 367232 369643 (20)375515 380109 381742 430965 445309 (25)481376 487369 504343 514346 517629 (30)543458, res\custom\rev50-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev50-u.dat
rev50-u.dat, 50, 50, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 11800, 11, 0.01, true, true, false,  (0)975379 951078 890780 827231 825337 (5)824048 821804 808334 798111 780297 (10)775129 754660 712011 700494 692623 (15)591988 570205 554627 553336 543458 (20)517629 514346 504343 487369 481376 (25)445309 430965 381742 380109 375515 (30)369643,  (0)13816 25726 37006 55274 124610 (5)128503 128588 132102 164383 180507 (10)190484 211770 218075 252351 279944 (15)319851 347786 358158 367232 369643 (20)375515 380109 381742 430965 445309 (25)481376 487369 504343 514346 517629 (30)543458, res\custom\rev50-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev50-u.dat
rev50-u.dat, 50, 50, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 12000, 12, 0.01, true, true, false,  (0)975379 951078 890780 827231 825337 (5)824048 821804 808334 798111 780297 (10)775129 754660 712011 700494 692623 (15)591988 570205 554627 553336 543458 (20)517629 514346 504343 487369 481376 (25)445309 430965 381742 380109 375515 (30)369643,  (0)13816 25726 37006 55274 124610 (5)128503 128588 132102 164383 180507 (10)190484 211770 218075 252351 279944 (15)319851 347786 358158 367232 369643 (20)375515 380109 381742 430965 445309 (25)481376 487369 504343 514346 517629 (30)543458, res\custom\rev50-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev50-u.dat
rev50-u.dat, 50, 50, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 11800, 11, 0.01, true, true, false,  (0)975379 951078 890780 827231 825337 (5)824048 821804 808334 798111 780297 (10)775129 754660 712011 700494 692623 (15)591988 570205 554627 553336 543458 (20)517629 514346 504343 487369 481376 (25)445309 430965 381742 380109 375515 (30)369643,  (0)13816 25726 37006 55274 124610 (5)128503 128588 132102 164383 180507 (10)190484 211770 218075 252351 279944 (15)319851 347786 358158 367232 369643 (20)375515 380109 381742 430965 445309 (25)481376 487369 504343 514346 517629 (30)543458, res\custom\rev50-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev50-u.dat
rev50-ug.dat, 50, 50, REVERSE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 13200, 13, 0.01, false, true, true,  (0)899798 881989 853522 848266 842385 (5)825653 806112 784839 782929 744979 (10)742209 737364 709681 688700 655527 (15)633787 616964 602840 576196 557776 (20)537697 524630 501592 478761 471833 (25)447898 432024 416587 397813 384198 (30)371964,  (0)33422 47800 65349 74750 96974 (5)122020 138750 156744 166728 176549 (10)199819 205631 222698 238828 266069 (15)295648 319922 339323 352818 371964 (20)384198 397813 416587 432024 471833 (25)447898 478761 501592 524630 537697 (30)557776, res\custom\rev50-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev50-ug.dat
rev50-ug.dat, 50, 50, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 39800, 39, 0.04, true, true, true,  (0)899798 881989 853522 848266 842385 (5)825653 806112 784839 782929 744979 (10)742209 737364 709681 688700 655527 (15)633787 616964 602840 576196 557776 (20)537697 524630 501592 478761 471833 (25)447898 432024 416587 397813 384198 (30)371964,  (0)33422 47800 65349 74750 96974 (5)122020 138750 156744 166728 176549 (10)199819 205631 222698 238828 266069 (15)295648 319922 339323 352818 371964 (20)384198 397813 416587 432024 447898 (25)471833 478761 501592 524630 537697 (30)557776, res\custom\rev50-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev50-ug.dat
rev50-ug.dat, 50, 50, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 35300, 35, 0.04, true, true, true,  (0)899798 881989 853522 848266 842385 (5)825653 806112 784839 782929 744979 (10)742209 737364 709681 688700 655527 (15)633787 616964 602840 576196 557776 (20)537697 524630 501592 478761 471833 (25)447898 432024 416587 397813 384198 (30)371964,  (0)33422 47800 65349 74750 96974 (5)122020 138750 156744 166728 176549 (10)199819 205631 222698 238828 266069 (15)295648 319922 339323 352818 371964 (20)384198 397813 416587 432024 447898 (25)471833 478761 501592 524630 537697 (30)557776, res\custom\rev50-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev50-ug.dat
rev50-ug.dat, 50, 50, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 22200, 22, 0.02, true, true, true,  (0)899798 881989 853522 848266 842385 (5)825653 806112 784839 782929 744979 (10)742209 737364 709681 688700 655527 (15)633787 616964 602840 576196 557776 (20)537697 524630 501592 478761 471833 (25)447898 432024 416587 397813 384198 (30)371964,  (0)33422 47800 65349 74750 96974 (5)122020 138750 156744 166728 176549 (10)199819 205631 222698 238828 266069 (15)295648 319922 339323 352818 371964 (20)384198 397813 416587 432024 447898 (25)471833 478761 501592 524630 537697 (30)557776, res\custom\rev50-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev50-ug.dat
rev50-ug.dat, 50, 50, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 19000, 19, 0.02, true, true, true,  (0)899798 881989 853522 848266 842385 (5)825653 806112 784839 782929 744979 (10)742209 737364 709681 688700 655527 (15)633787 616964 602840 576196 557776 (20)537697 524630 501592 478761 471833 (25)447898 432024 416587 397813 384198 (30)371964,  (0)33422 47800 65349 74750 96974 (5)122020 138750 156744 166728 176549 (10)199819 205631 222698 238828 266069 (15)295648 319922 339323 352818 371964 (20)384198 397813 416587 432024 447898 (25)471833 478761 501592 524630 537697 (30)557776, res\custom\rev50-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev50-ug.dat
rev50-ug.dat, 50, 50, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 19800, 19, 0.02, true, true, true,  (0)899798 881989 853522 848266 842385 (5)825653 806112 784839 782929 744979 (10)742209 737364 709681 688700 655527 (15)633787 616964 602840 576196 557776 (20)537697 524630 501592 478761 471833 (25)447898 432024 416587 397813 384198 (30)371964,  (0)33422 47800 65349 74750 96974 (5)122020 138750 156744 166728 176549 (10)199819 205631 222698 238828 266069 (15)295648 319922 339323 352818 371964 (20)384198 397813 416587 432024 447898 (25)471833 478761 501592 524630 537697 (30)557776, res\custom\rev50-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev50-ug.dat
rev500-u.dat, 500, 500, REVERSE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 129900, 129, 0.13, false, true, false,  (0)995513 995234 991821 991745 985019 (5)980608 979254 978082 976305 976261 (10)975470 975208 974700 974697 970329 (15)969920 968326 964856 964396 962289 (20)959297 958347 955908 953098 952294 (25)951392 948798 946792 946346 944055 (30)942430,  (0)327 2181 4488 4924 6443 (5)8876 10498 11175 16158 18815 (10)22697 23225 23738 24258 26066 (15)26771 27806 29495 31388 33347 (20)36792 36916 38959 40815 41287 (25)45548 47420 51853 52059 61314 (30)65658, res\custom\rev500-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev500-u.dat
rev500-u.dat, 500, 500, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 157400, 157, 0.16, true, true, false,  (0)995513 995234 991821 991745 985019 (5)980608 979254 978082 976305 976261 (10)975470 975208 974700 974697 970329 (15)969920 968326 964856 964396 962289 (20)959297 958347 955908 953098 952294 (25)951392 948798 946792 946346 944055 (30)942430,  (0)327 2181 4488 4924 6443 (5)8876 10498 11175 16158 18815 (10)22697 23225 23738 24258 26066 (15)26771 27806 29495 31388 33347 (20)36792 36916 38959 40815 41287 (25)45548 47420 51853 52059 61314 (30)65658, res\custom\rev500-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev500-u.dat
rev500-u.dat, 500, 500, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 153600, 153, 0.15, true, true, false,  (0)995513 995234 991821 991745 985019 (5)980608 979254 978082 976305 976261 (10)975470 975208 974700 974697 970329 (15)969920 968326 964856 964396 962289 (20)959297 958347 955908 953098 952294 (25)951392 948798 946792 946346 944055 (30)942430,  (0)327 2181 4488 4924 6443 (5)8876 10498 11175 16158 18815 (10)22697 23225 23738 24258 26066 (15)26771 27806 29495 31388 33347 (20)36792 36916 38959 40815 41287 (25)45548 47420 51853 52059 61314 (30)65658, res\custom\rev500-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev500-u.dat
rev500-u.dat, 500, 500, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 41200, 41, 0.04, true, true, false,  (0)995513 995234 991821 991745 985019 (5)980608 979254 978082 976305 976261 (10)975470 975208 974700 974697 970329 (15)969920 968326 964856 964396 962289 (20)959297 958347 955908 953098 952294 (25)951392 948798 946792 946346 944055 (30)942430,  (0)327 2181 4488 4924 6443 (5)8876 10498 11175 16158 18815 (10)22697 23225 23738 24258 26066 (15)26771 27806 29495 31388 33347 (20)36792 36916 38959 40815 41287 (25)45548 47420 51853 52059 61314 (30)65658, res\custom\rev500-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev500-u.dat
rev500-u.dat, 500, 500, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 41700, 41, 0.04, true, true, false,  (0)995513 995234 991821 991745 985019 (5)980608 979254 978082 976305 976261 (10)975470 975208 974700 974697 970329 (15)969920 968326 964856 964396 962289 (20)959297 958347 955908 953098 952294 (25)951392 948798 946792 946346 944055 (30)942430,  (0)327 2181 4488 4924 6443 (5)8876 10498 11175 16158 18815 (10)22697 23225 23738 24258 26066 (15)26771 27806 29495 31388 33347 (20)36792 36916 38959 40815 41287 (25)45548 47420 51853 52059 61314 (30)65658, res\custom\rev500-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev500-u.dat
rev500-u.dat, 500, 500, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 42700, 42, 0.04, true, true, false,  (0)995513 995234 991821 991745 985019 (5)980608 979254 978082 976305 976261 (10)975470 975208 974700 974697 970329 (15)969920 968326 964856 964396 962289 (20)959297 958347 955908 953098 952294 (25)951392 948798 946792 946346 944055 (30)942430,  (0)327 2181 4488 4924 6443 (5)8876 10498 11175 16158 18815 (10)22697 23225 23738 24258 26066 (15)26771 27806 29495 31388 33347 (20)36792 36916 38959 40815 41287 (25)45548 47420 51853 52059 61314 (30)65658, res\custom\rev500-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev500-u.dat
rev500-ug.dat, 500, 500, REVERSE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 137900, 137, 0.14, false, true, true,  (0)970197 968665 967022 964267 962655 (5)960979 960220 959860 957716 955674 (10)953543 951080 949644 946728 944274 (15)941733 939742 937873 936982 935252 (20)933575 930587 927810 926786 923093 (25)920093 918310 917593 916992 914483 (30)914370,  (0)2693 5335 8085 9152 11563 (5)15689 16637 18999 20303 23483 (10)24989 27580 30425 33045 34686 (15)35961 39690 41705 43423 45183 (20)47037 49578 51776 54608 55986 (25)56303 57018 59687 60452 62911 (30)64427, res\custom\rev500-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev500-ug.dat
rev500-ug.dat, 500, 500, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 156800, 156, 0.16, true, true, true,  (0)970197 968665 967022 964267 962655 (5)960979 960220 959860 957716 955674 (10)953543 951080 949644 946728 944274 (15)941733 939742 937873 936982 935252 (20)933575 930587 927810 926786 923093 (25)920093 918310 917593 916992 914483 (30)914370,  (0)2693 5335 8085 9152 11563 (5)15689 16637 18999 20303 23483 (10)24989 27580 30425 33045 34686 (15)35961 39690 41705 43423 45183 (20)47037 49578 51776 54608 55986 (25)56303 57018 59687 60452 62911 (30)64427, res\custom\rev500-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev500-ug.dat
rev500-ug.dat, 500, 500, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 150400, 150, 0.15, true, true, true,  (0)970197 968665 967022 964267 962655 (5)960979 960220 959860 957716 955674 (10)953543 951080 949644 946728 944274 (15)941733 939742 937873 936982 935252 (20)933575 930587 927810 926786 923093 (25)920093 918310 917593 916992 914483 (30)914370,  (0)2693 5335 8085 9152 11563 (5)15689 16637 18999 20303 23483 (10)24989 27580 30425 33045 34686 (15)35961 39690 41705 43423 45183 (20)47037 49578 51776 54608 55986 (25)56303 57018 59687 60452 62911 (30)64427, res\custom\rev500-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev500-ug.dat
rev500-ug.dat, 500, 500, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 42200, 42, 0.04, true, true, true,  (0)970197 968665 967022 964267 962655 (5)960979 960220 959860 957716 955674 (10)953543 951080 949644 946728 944274 (15)941733 939742 937873 936982 935252 (20)933575 930587 927810 926786 923093 (25)920093 918310 917593 916992 914483 (30)914370,  (0)2693 5335 8085 9152 11563 (5)15689 16637 18999 20303 23483 (10)24989 27580 30425 33045 34686 (15)35961 39690 41705 43423 45183 (20)47037 49578 51776 54608 55986 (25)56303 57018 59687 60452 62911 (30)64427, res\custom\rev500-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\rev500-ug.dat
